               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 139,              0.1025,             0.11442,            0.026352,             0.36057,             0.31278,             0.28434,             0.14494,            0.098254,             0.11185,            0.031524,            0.006064,            0.006064,            0.006064
                 140,             0.10234,             0.11346,            0.026259,              0.3581,             0.31401,             0.28408,             0.14533,            0.098247,             0.11185,            0.031518,           0.0060172,           0.0060172,           0.0060172
                 141,             0.10257,             0.11577,            0.026297,             0.35848,              0.3142,              0.2842,              0.1455,             0.09824,             0.11186,            0.031515,           0.0059704,           0.0059704,           0.0059704
                 142,              0.1024,             0.11429,            0.026234,             0.34966,             0.31937,             0.28434,             0.14565,             0.09823,             0.11187,            0.031513,           0.0059235,           0.0059235,           0.0059235
                 143,             0.10257,             0.11488,             0.02621,             0.35186,             0.31694,             0.28462,             0.14571,            0.098227,             0.11185,             0.03151,           0.0058766,           0.0058766,           0.0058766
                 144,             0.10248,             0.11463,            0.026038,             0.37209,             0.30329,             0.28444,             0.14567,            0.098226,             0.11188,             0.03151,           0.0058296,           0.0058296,           0.0058296
                 145,              0.1025,             0.11525,            0.026278,             0.36414,             0.30741,             0.28443,             0.14576,            0.098218,             0.11184,            0.031506,           0.0057826,           0.0057826,           0.0057826
                 146,             0.10226,             0.11326,            0.026427,             0.39107,              0.2938,             0.28463,             0.14592,            0.098211,             0.11186,            0.031505,           0.0057355,           0.0057355,           0.0057355
                 147,             0.10242,             0.11414,            0.026056,             0.36323,             0.30972,             0.28488,             0.14586,            0.098204,             0.11185,            0.031507,           0.0056884,           0.0056884,           0.0056884
                 148,             0.10254,             0.11491,            0.026161,             0.36784,             0.30734,             0.28504,             0.14589,              0.0982,             0.11187,            0.031507,           0.0056413,           0.0056413,           0.0056413
                 149,             0.10276,             0.11615,            0.026196,             0.36686,              0.3079,             0.28524,             0.14577,            0.098195,             0.11186,            0.031505,           0.0055942,           0.0055942,           0.0055942
                 150,              0.1026,             0.11508,            0.026077,             0.37223,             0.30485,             0.28462,             0.14596,             0.09819,             0.11183,            0.031501,           0.0055471,           0.0055471,           0.0055471
                 151,             0.10213,             0.11334,            0.025878,             0.36644,             0.30938,             0.28472,             0.14594,            0.098186,              0.1118,              0.0315,              0.0055,              0.0055,              0.0055
                 152,             0.10243,             0.11473,            0.026121,             0.36651,             0.30901,             0.28464,             0.14589,            0.098182,             0.11184,            0.031497,           0.0054529,           0.0054529,           0.0054529
                 153,             0.10241,             0.11445,            0.026097,             0.36593,             0.30979,             0.28476,             0.14572,            0.098175,             0.11184,            0.031488,           0.0054058,           0.0054058,           0.0054058
                 154,             0.10258,              0.1147,            0.025953,             0.38688,             0.29805,             0.28495,             0.14582,            0.098169,             0.11185,            0.031479,           0.0053587,           0.0053587,           0.0053587
                 155,             0.10242,             0.11469,            0.026037,             0.38543,             0.29836,              0.2848,              0.1458,            0.098165,             0.11182,            0.031475,           0.0053116,           0.0053116,           0.0053116
